Feature
175,ENSMUSG00000017929
176,ENSMUSG00000045215
177,ENSMUSG00000022109
178,ENSMUSG00000031959
179,ENSMUSG00000075707
180,ENSMUSG00000048307
181,ENSMUSG00000029053
182,ENSMUSG00000040412
183,ENSMUSG00000030411
184,ENSMUSG00000057614
185,ENSMUSG00000090667
186,ENSMUSG00000063049
187,ENSMUSG00000055401
188,ENSMUSG00000048473
189,ENSMUSG00000035189
190,ENSMUSG00000026494
191,ENSMUSG00000001014
192,ENSMUSG00000053182
193,ENSMUSG00000001175
194,ENSMUSG00000052504
195,ENSMUSG00000024660
196,ENSMUSG00000118026
197,ENSMUSG00000018126
198,ENSMUSG00000026810
199,ENSMUSG00000032512
200,ENSMUSG00000039059
201,ENSMUSG00000025825
202,ENSMUSG00000022407
203,ENSMUSG00000028312
204,ENSMUSG00000067629
205,ENSMUSG00000028700
206,ENSMUSG00000050272
207,ENSMUSG00000006586
208,ENSMUSG00000039977
209,ENSMUSG00000067924
210,ENSMUSG00000062825
211,ENSMUSG00000037742
212,ENSMUSG00000033854
213,ENSMUSG00000112983
214,ENSMUSG00000003527
215,ENSMUSG00000022112
216,ENSMUSG00000005698
217,ENSMUSG00000007892
218,ENSMUSG00000034275
219,ENSMUSG00000022223
220,ENSMUSG00000003153
221,ENSMUSG00000062391
222,ENSMUSG00000086496
223,ENSMUSG00000014313
224,ENSMUSG00000070345
225,ENSMUSG00000029211
226,ENSMUSG00000042873
227,ENSMUSG00000040105
228,ENSMUSG00000038252
229,ENSMUSG00000022240
230,ENSMUSG00000027475
231,ENSMUSG00000003346
232,ENSMUSG00000051527
233,ENSMUSG00000037316
234,ENSMUSG00000052738
235,ENSMUSG00000015217
236,ENSMUSG00000098234
237,ENSMUSG00000032215
238,ENSMUSG00000022637
239,ENSMUSG00000019143
240,ENSMUSG00000020755
241,ENSMUSG00000024968
242,ENSMUSG00000040389
243,ENSMUSG00000036769
244,ENSMUSG00000097644
245,ENSMUSG00000046834
246,ENSMUSG00000019432
247,ENSMUSG00000031671
248,ENSMUSG00000030246
249,ENSMUSG00000021400
250,ENSMUSG00000050410
251,ENSMUSG00000038840
252,ENSMUSG00000073771
253,ENSMUSG00000020018
254,ENSMUSG00000009406
255,ENSMUSG00000031570
256,ENSMUSG00000049097
257,ENSMUSG00000015656
258,ENSMUSG00000017778
259,ENSMUSG00000034278
260,ENSMUSG00000089812
261,ENSMUSG00000057666
262,ENSMUSG00000008438
263,ENSMUSG00000016181
264,ENSMUSG00000048832
265,ENSMUSG00000026520
266,ENSMUSG00000078490
267,ENSMUSG00000033701
268,ENSMUSG00000027799
269,ENSMUSG00000061702
270,ENSMUSG00000022305
271,ENSMUSG00000060950
272,ENSMUSG00000018581
273,ENSMUSG00000058927
274,ENSMUSG00000042165
275,ENSMUSG00000050211
276,ENSMUSG00000001105
277,ENSMUSG00000113647
278,ENSMUSG00000103181
279,ENSMUSG00000029179
280,ENSMUSG00000025816
281,ENSMUSG00000085334
282,ENSMUSG00000020840
283,ENSMUSG00000027714
284,ENSMUSG00000086841
285,ENSMUSG00000045211
286,ENSMUSG00000006442
287,ENSMUSG00000034579
288,ENSMUSG00000028403
289,ENSMUSG00000029586
290,ENSMUSG00000030043
291,ENSMUSG00000097772
292,ENSMUSG00000029632
293,ENSMUSG00000031153
294,ENSMUSG00000034317
295,ENSMUSG00000045876
296,ENSMUSG00000025172
297,ENSMUSG00000026950
298,ENSMUSG00000031633
299,ENSMUSG00000018008
300,ENSMUSG00000026610
301,ENSMUSG00000026563
302,ENSMUSG00000035399
303,ENSMUSG00000008658
304,ENSMUSG00000022858
305,ENSMUSG00000014609
306,ENSMUSG00000001158
307,ENSMUSG00000066057
308,ENSMUSG00000015804
309,ENSMUSG00000048279
310,ENSMUSG00000020627
311,ENSMUSG00000033579
312,ENSMUSG00000038152
313,ENSMUSG00000057816
314,ENSMUSG00000030322
315,ENSMUSG00000024091
316,ENSMUSG00000060534
317,ENSMUSG00000021176
318,ENSMUSG00000039001
319,ENSMUSG00000102548
320,ENSMUSG00000026224
321,ENSMUSG00000031105
322,ENSMUSG00000038379
323,ENSMUSG00000071866
324,ENSMUSG00000037111
325,ENSMUSG00000021619
326,ENSMUSG00000072618
327,ENSMUSG00000067722
328,ENSMUSG00000011254
329,ENSMUSG00000111474
330,ENSMUSG00000059834
331,ENSMUSG00000024301
332,ENSMUSG00000029128
333,ENSMUSG00000087360
334,ENSMUSG00000063439
335,ENSMUSG00000029577
336,ENSMUSG00000043518
337,ENSMUSG00000024901
338,ENSMUSG00000073293
339,ENSMUSG00000036931
340,ENSMUSG00000003808
341,ENSMUSG00000050505
342,ENSMUSG00000055407
343,ENSMUSG00000027523
344,ENSMUSG00000019856
345,ENSMUSG00000052581
346,ENSMUSG00000050473
347,ENSMUSG00000033983
348,ENSMUSG00000026839
349,ENSMUSG00000025393
350,ENSMUSG00000040721
351,ENSMUSG00000049659
352,ENSMUSG00000048497
353,ENSMUSG00000004661
354,ENSMUSG00000005338
355,ENSMUSG00000022269
356,ENSMUSG00000039275
357,ENSMUSG00000030469
358,ENSMUSG00000031972
359,ENSMUSG00000030695
360,ENSMUSG00000040490
361,ENSMUSG00000025885
362,ENSMUSG00000071347
363,ENSMUSG00000023944
364,ENSMUSG00000032299
365,ENSMUSG00000025521
366,ENSMUSG00000053199
367,ENSMUSG00000045613
368,ENSMUSG00000086212
369,ENSMUSG00000040648
370,ENSMUSG00000017404
371,ENSMUSG00000055629
372,ENSMUSG00000037536
373,ENSMUSG00000109284
374,ENSMUSG00000070604
375,ENSMUSG00000026429
376,ENSMUSG00000078317
377,ENSMUSG00000085565
378,ENSMUSG00000049349
379,ENSMUSG00000028807
380,ENSMUSG00000086006
381,ENSMUSG00000034032
382,ENSMUSG00000027865
383,ENSMUSG00000047146
384,ENSMUSG00000028467
385,ENSMUSG00000028889
386,ENSMUSG00000042510
387,ENSMUSG00000038335
388,ENSMUSG00000075706
389,ENSMUSG00000024270
390,ENSMUSG00000048330
391,ENSMUSG00000087400
392,ENSMUSG00000058152
393,ENSMUSG00000067825
394,ENSMUSG00000030222
395,ENSMUSG00000029862
396,ENSMUSG00000026163
397,ENSMUSG00000049184
398,ENSMUSG00000034780
399,ENSMUSG00000025423
400,ENSMUSG00000022913
401,ENSMUSG00000048281
402,ENSMUSG00000074129
403,ENSMUSG00000046058
404,ENSMUSG00000048439
405,ENSMUSG00000019795
406,ENSMUSG00000057322
407,ENSMUSG00000034336
408,ENSMUSG00000090230
409,ENSMUSG00000030643
410,ENSMUSG00000031409
411,ENSMUSG00000032342
412,ENSMUSG00000036902
413,ENSMUSG00000048796
414,ENSMUSG00000021111
415,ENSMUSG00000063919
416,ENSMUSG00000092607
417,ENSMUSG00000050424
418,ENSMUSG00000030451
419,ENSMUSG00000030652
420,ENSMUSG00000022529
421,ENSMUSG00000071719
422,ENSMUSG00000041697
423,ENSMUSG00000090069
424,ENSMUSG00000001376
425,ENSMUSG00000039483
426,ENSMUSG00000020392
427,ENSMUSG00000078442
428,ENSMUSG00000003235
429,ENSMUSG00000028758
430,ENSMUSG00000033282
431,ENSMUSG00000028243
432,ENSMUSG00000050357
433,ENSMUSG00000112117
434,ENSMUSG00000063317
435,ENSMUSG00000073394
436,ENSMUSG00000033628
437,ENSMUSG00000056201
438,ENSMUSG00000025735
439,ENSMUSG00000036966
440,ENSMUSG00000028194
441,ENSMUSG00000059742
442,ENSMUSG00000057363
443,ENSMUSG00000027384
444,ENSMUSG00000062981
445,ENSMUSG00000028393
446,ENSMUSG00000056367
447,ENSMUSG00000050148
448,ENSMUSG00000005907
449,ENSMUSG00000025290
450,ENSMUSG00000097994
451,ENSMUSG00000117375
452,ENSMUSG00000085956
453,ENSMUSG00000047284
454,ENSMUSG00000049422
455,ENSMUSG00000044352
456,ENSMUSG00000041632
457,ENSMUSG00000025403
458,ENSMUSG00000028654
459,ENSMUSG00000055409
460,ENSMUSG00000049336
461,ENSMUSG00000001156
462,ENSMUSG00000038352
463,ENSMUSG00000015342
464,ENSMUSG00000023707
465,ENSMUSG00000085975
466,ENSMUSG00000032609
467,ENSMUSG00000026469
468,ENSMUSG00000042308
469,ENSMUSG00000069814
470,ENSMUSG00000053137
471,ENSMUSG00000038248
472,ENSMUSG00000036751
473,ENSMUSG00000100417
474,ENSMUSG00000014592
475,ENSMUSG00000000884
476,ENSMUSG00000047921
477,ENSMUSG00000045210
478,ENSMUSG00000055494
479,ENSMUSG00000117679
480,ENSMUSG00000044912
481,ENSMUSG00000029836
482,ENSMUSG00000055013
483,ENSMUSG00000031937
484,ENSMUSG00000018882
485,ENSMUSG00000071072
486,ENSMUSG00000032513
487,ENSMUSG00000075012
488,ENSMUSG00000032579
489,ENSMUSG00000010044
490,ENSMUSG00000073295
491,ENSMUSG00000021694
492,ENSMUSG00000072974
493,ENSMUSG00000047067
494,ENSMUSG00000037337
495,ENSMUSG00000001518
496,ENSMUSG00000097636
497,ENSMUSG00000054679
498,ENSMUSG00000039307
499,ENSMUSG00000069135
500,ENSMUSG00000048078
501,ENSMUSG00000073598
502,ENSMUSG00000039530
503,ENSMUSG00000018919
504,ENSMUSG00000024777
505,ENSMUSG00000115422
506,ENSMUSG00000015944
507,ENSMUSG00000018589
508,ENSMUSG00000034255
509,ENSMUSG00000045275
510,ENSMUSG00000068587
511,ENSMUSG00000030224
512,ENSMUSG00000051674
513,ENSMUSG00000002733
514,ENSMUSG00000098024
515,ENSMUSG00000038026
516,ENSMUSG00000023266
517,ENSMUSG00000042508
518,ENSMUSG00000114525
519,ENSMUSG00000020888
520,ENSMUSG00000062328
521,ENSMUSG00000027312
522,ENSMUSG00000027827
523,ENSMUSG00000021711
524,ENSMUSG00000006333
525,ENSMUSG00000050373
526,ENSMUSG00000052415
527,ENSMUSG00000036707
528,ENSMUSG00000032468
529,ENSMUSG00000037458
530,ENSMUSG00000061723
531,ENSMUSG00000032312
532,ENSMUSG00000052301
533,ENSMUSG00000057706
534,ENSMUSG00000024293
535,ENSMUSG00000109946
536,ENSMUSG00000044320
537,ENSMUSG00000020704
538,ENSMUSG00000025428
539,ENSMUSG00000021720
540,ENSMUSG00000036721
541,ENSMUSG00000042487
542,ENSMUSG00000038280
543,ENSMUSG00000057060
544,ENSMUSG00000029686
545,ENSMUSG00000019775
546,ENSMUSG00000022792
547,ENSMUSG00000023032
548,ENSMUSG00000001211
549,ENSMUSG00000036295
550,ENSMUSG00000021962
551,ENSMUSG00000116775
552,ENSMUSG00000015095
553,ENSMUSG00000098274
554,ENSMUSG00000030987
555,ENSMUSG00000070695
556,ENSMUSG00000079658
557,ENSMUSG00000044636
558,ENSMUSG00000023051
559,ENSMUSG00000020163
560,ENSMUSG00000026558
561,ENSMUSG00000026188
562,ENSMUSG00000086604
563,ENSMUSG00000093674
564,ENSMUSG00000025212
565,ENSMUSG00000020000
566,ENSMUSG00000027296
567,ENSMUSG00000040298
568,ENSMUSG00000020658
569,ENSMUSG00000058254
570,ENSMUSG00000056004
571,ENSMUSG00000034442
572,ENSMUSG00000026077
573,ENSMUSG00000008348
574,ENSMUSG00000034729
575,ENSMUSG00000110980
576,ENSMUSG00000071649
577,ENSMUSG00000025147
578,ENSMUSG00000030347
579,ENSMUSG00000046287
580,ENSMUSG00000062961
581,ENSMUSG00000062248
582,ENSMUSG00000038916
583,ENSMUSG00000054892
584,ENSMUSG00000000339
585,ENSMUSG00000101970
586,ENSMUSG00000054150
587,ENSMUSG00000117869
588,ENSMUSG00000053916
589,ENSMUSG00000029916
590,ENSMUSG00000038128
591,ENSMUSG00000029614
592,ENSMUSG00000109582
593,ENSMUSG00000094910
594,ENSMUSG00000094441
595,ENSMUSG00000054594
596,ENSMUSG00000038690
597,ENSMUSG00000029875
598,ENSMUSG00000044250
599,ENSMUSG00000020718
600,ENSMUSG00000028524
601,ENSMUSG00000027748
602,ENSMUSG00000031780
603,ENSMUSG00000038170
604,ENSMUSG00000042064
605,ENSMUSG00000030979
606,ENSMUSG00000041841
607,ENSMUSG00000105006
608,ENSMUSG00000037784
609,ENSMUSG00000044894
610,ENSMUSG00000095105
611,ENSMUSG00000097413
612,ENSMUSG00000044906
613,ENSMUSG00000028539
614,ENSMUSG00000049744
615,ENSMUSG00000043639
616,ENSMUSG00000042032
617,ENSMUSG00000036199
618,ENSMUSG00000060621
619,ENSMUSG00000022789
620,ENSMUSG00000038522
621,ENSMUSG00000067851
622,ENSMUSG00000042229
623,ENSMUSG00000016984
624,ENSMUSG00000044876
625,ENSMUSG00000024883
626,ENSMUSG00000015478
627,ENSMUSG00000019505
628,ENSMUSG00000090862
629,ENSMUSG00000048264
630,ENSMUSG00000030922
631,ENSMUSG00000068740
632,ENSMUSG00000042532
633,ENSMUSG00000044149
634,ENSMUSG00000034656
635,ENSMUSG00000087620
636,ENSMUSG00000043940
637,ENSMUSG00000042350
638,ENSMUSG00000033618
639,ENSMUSG00000046056
640,ENSMUSG00000041147
641,ENSMUSG00000028291
642,ENSMUSG00000084904
643,ENSMUSG00000028883
644,ENSMUSG00000049598
645,ENSMUSG00000035064
646,ENSMUSG00000030432
647,ENSMUSG00000068373
648,ENSMUSG00000026646
649,ENSMUSG00000096753
650,ENSMUSG00000110344
651,ENSMUSG00000042660
652,ENSMUSG00000006216
653,ENSMUSG00000095098
654,ENSMUSG00000033909
655,ENSMUSG00000116840
656,ENSMUSG00000053801
657,ENSMUSG00000039703
658,ENSMUSG00000029535
659,ENSMUSG00000089726
660,ENSMUSG00000085385
661,ENSMUSG00000055733
662,ENSMUSG00000021501
663,ENSMUSG00000047675
664,ENSMUSG00000036502
665,ENSMUSG00000074817
666,ENSMUSG00000034601
667,ENSMUSG00000022621
668,ENSMUSG00000062995
669,ENSMUSG00000033063
670,ENSMUSG00000055884
671,ENSMUSG00000074890
672,ENSMUSG00000089902
673,ENSMUSG00000044626
674,ENSMUSG00000028719
675,ENSMUSG00000046101
676,ENSMUSG00000070493
677,ENSMUSG00000040667
678,ENSMUSG00000028018
679,ENSMUSG00000003198
680,ENSMUSG00000044933
681,ENSMUSG00000058192
682,ENSMUSG00000054321
683,ENSMUSG00000062006
684,ENSMUSG00000041278
685,ENSMUSG00000045409
686,ENSMUSG00000029608
687,ENSMUSG00000050321
688,ENSMUSG00000058835
689,ENSMUSG00000028060
690,ENSMUSG00000038569
691,ENSMUSG00000037315
692,ENSMUSG00000039512
693,ENSMUSG00000089862
694,ENSMUSG00000064370
695,ENSMUSG00000067995
696,ENSMUSG00000038576
697,ENSMUSG00000027035
698,ENSMUSG00000047935
699,ENSMUSG00000063882
700,ENSMUSG00000105891
701,ENSMUSG00000053877
702,ENSMUSG00000056019
703,ENSMUSG00000037808
704,ENSMUSG00000063576
705,ENSMUSG00000040084
706,ENSMUSG00000029250
707,ENSMUSG00000038020
708,ENSMUSG00000049606
709,ENSMUSG00000059291
710,ENSMUSG00000015790
711,ENSMUSG00000046364
712,ENSMUSG00000027674
713,ENSMUSG00000056900
714,ENSMUSG00000117079
715,ENSMUSG00000053581
716,ENSMUSG00000015652
717,ENSMUSG00000020566
718,ENSMUSG00000113940
719,ENSMUSG00000029822
720,ENSMUSG00000020780
721,ENSMUSG00000032199
722,ENSMUSG00000060397
723,ENSMUSG00000035845
724,ENSMUSG00000058656
725,ENSMUSG00000038274
726,ENSMUSG00000048038
727,ENSMUSG00000036054
728,ENSMUSG00000000740
729,ENSMUSG00000050071
730,ENSMUSG00000040952
731,ENSMUSG00000035653
732,ENSMUSG00000071477
733,ENSMUSG00000028010
734,ENSMUSG00000039697
735,ENSMUSG00000023055
736,ENSMUSG00000044792
737,ENSMUSG00000013997
738,ENSMUSG00000046668
739,ENSMUSG00000003923
740,ENSMUSG00000050132
741,ENSMUSG00000036655
742,ENSMUSG00000091735
743,ENSMUSG00000048004
744,ENSMUSG00000075437
745,ENSMUSG00000049916
746,ENSMUSG00000024121
747,ENSMUSG00000025950
748,ENSMUSG00000097391
749,ENSMUSG00000104002
750,ENSMUSG00000026179
751,ENSMUSG00000021710
752,ENSMUSG00000070699
753,ENSMUSG00000059363
754,ENSMUSG00000116627
755,ENSMUSG00000005583
756,ENSMUSG00000091754
757,ENSMUSG00000000171
758,ENSMUSG00000039356
759,ENSMUSG00000059327
760,ENSMUSG00000031533
761,ENSMUSG00000048582
762,ENSMUSG00000018401
763,ENSMUSG00000020811
764,ENSMUSG00000047307
765,ENSMUSG00000041453
766,ENSMUSG00000052794
767,ENSMUSG00000030751
768,ENSMUSG00000094840
769,ENSMUSG00000117818
770,ENSMUSG00000107875
771,ENSMUSG00000036432
772,ENSMUSG00000070366
773,ENSMUSG00000097333
774,ENSMUSG00000097577
775,ENSMUSG00000025158
776,ENSMUSG00000032571
777,ENSMUSG00000036613
778,ENSMUSG00000045128
779,ENSMUSG00000086645
780,ENSMUSG00000021892
781,ENSMUSG00000021285
782,ENSMUSG00000015653
783,ENSMUSG00000056427
784,ENSMUSG00000028969
785,ENSMUSG00000052146
786,ENSMUSG00000031497
787,ENSMUSG00000038102
788,ENSMUSG00000018595
789,ENSMUSG00000044018
790,ENSMUSG00000056899
791,ENSMUSG00000026439
792,ENSMUSG00000024518
793,ENSMUSG00000062761
794,ENSMUSG00000052533
795,ENSMUSG00000035818
796,ENSMUSG00000037852
797,ENSMUSG00000027770
798,ENSMUSG00000111348
799,ENSMUSG00000031601
800,ENSMUSG00000037221
801,ENSMUSG00000109089
802,ENSMUSG00000096936
803,ENSMUSG00000039943
804,ENSMUSG00000047710
805,ENSMUSG00000115138
806,ENSMUSG00000057378
807,ENSMUSG00000023079
808,ENSMUSG00000075266
809,ENSMUSG00000025439
810,ENSMUSG00000052949
811,ENSMUSG00000034575
812,ENSMUSG00000003929
813,ENSMUSG00000043441
814,ENSMUSG00000038717
815,ENSMUSG00000049339
816,ENSMUSG00000098087
817,ENSMUSG00000071415
818,ENSMUSG00000031749
819,ENSMUSG00000020032
820,ENSMUSG00000023473
821,ENSMUSG00000027447
822,ENSMUSG00000113031
823,ENSMUSG00000036989
824,ENSMUSG00000030898
825,ENSMUSG00000031605
826,ENSMUSG00000026491
827,ENSMUSG00000046922
828,ENSMUSG00000026608
829,ENSMUSG00000052299
830,ENSMUSG00000053007
831,ENSMUSG00000000532
832,ENSMUSG00000035632
833,ENSMUSG00000030350
834,ENSMUSG00000035849
835,ENSMUSG00000044676
836,ENSMUSG00000001630
837,ENSMUSG00000027427
838,ENSMUSG00000108483
839,ENSMUSG00000018820
840,ENSMUSG00000055010
841,ENSMUSG00000022013
842,ENSMUSG00000060275
843,ENSMUSG00000087268
844,ENSMUSG00000025880
845,ENSMUSG00000004642
846,ENSMUSG00000025995
847,ENSMUSG00000056267
848,ENSMUSG00000036591
849,ENSMUSG00000028826
850,ENSMUSG00000085501
851,ENSMUSG00000045886
852,ENSMUSG00000028759
853,ENSMUSG00000022992
854,ENSMUSG00000003429
855,ENSMUSG00000012114
856,ENSMUSG00000020181
857,ENSMUSG00000062580
858,ENSMUSG00000086896
859,ENSMUSG00000030607
860,ENSMUSG00000031066
861,ENSMUSG00000013367
862,ENSMUSG00000042182
863,ENSMUSG00000044147
864,ENSMUSG00000055839
865,ENSMUSG00000023330
866,ENSMUSG00000025192
867,ENSMUSG00000043241
868,ENSMUSG00000024785
869,ENSMUSG00000090625
870,ENSMUSG00000052837
871,ENSMUSG00000054381
872,ENSMUSG00000029754
873,ENSMUSG00000109398
874,ENSMUSG00000057863
875,ENSMUSG00000031696
876,ENSMUSG00000011752
877,ENSMUSG00000007836
878,ENSMUSG00000054013
879,ENSMUSG00000040701
880,ENSMUSG00000026274
881,ENSMUSG00000039428
882,ENSMUSG00000004895
883,ENSMUSG00000037563
884,ENSMUSG00000002908
885,ENSMUSG00000037993
886,ENSMUSG00000037887
887,ENSMUSG00000021974
888,ENSMUSG00000021483
889,ENSMUSG00000045471
890,ENSMUSG00000030188
891,ENSMUSG00000029463
892,ENSMUSG00000022295
893,ENSMUSG00000020514
894,ENSMUSG00000033809
895,ENSMUSG00000022354
896,ENSMUSG00000037275
897,ENSMUSG00000024227
898,ENSMUSG00000027010
899,ENSMUSG00000026240
900,ENSMUSG00000045917
901,ENSMUSG00000031410
902,ENSMUSG00000039230
903,ENSMUSG00000033653
904,ENSMUSG00000047786
905,ENSMUSG00000029056
906,ENSMUSG00000102215
907,ENSMUSG00000032637
908,ENSMUSG00000027490
909,ENSMUSG00000087334
910,ENSMUSG00000028644
911,ENSMUSG00000047342
912,ENSMUSG00000085246
913,ENSMUSG00000037172
914,ENSMUSG00000086693
915,ENSMUSG00000005986
916,ENSMUSG00000042772
917,ENSMUSG00000038807
918,ENSMUSG00000032839
919,ENSMUSG00000057841
920,ENSMUSG00000087694
921,ENSMUSG00000028578
922,ENSMUSG00000019132
923,ENSMUSG00000086679
924,ENSMUSG00000015377
925,ENSMUSG00000025395
926,ENSMUSG00000058600
927,ENSMUSG00000003363
928,ENSMUSG00000029602
929,ENSMUSG00000060992
930,ENSMUSG00000060073
931,ENSMUSG00000025318
932,ENSMUSG00000067594
933,ENSMUSG00000030446
934,ENSMUSG00000066892
935,ENSMUSG00000078235
936,ENSMUSG00000031932
937,ENSMUSG00000047155
938,ENSMUSG00000041298
939,ENSMUSG00000100837
940,ENSMUSG00000044629
941,ENSMUSG00000051502
942,ENSMUSG00000029104
943,ENSMUSG00000033767
944,ENSMUSG00000003469
945,ENSMUSG00000021103
946,ENSMUSG00000043448
947,ENSMUSG00000035545
948,ENSMUSG00000007589
949,ENSMUSG00000031137
950,ENSMUSG00000036537
951,ENSMUSG00000052748
952,ENSMUSG00000061983
953,ENSMUSG00000091625
954,ENSMUSG00000022519
955,ENSMUSG00000003271
956,ENSMUSG00000069631
957,ENSMUSG00000047238
958,ENSMUSG00000047658
959,ENSMUSG00000045625
960,ENSMUSG00000030662
961,ENSMUSG00000024608
962,ENSMUSG00000038949
963,ENSMUSG00000116589
964,ENSMUSG00000116557
965,ENSMUSG00000028318
966,ENSMUSG00000028729
967,ENSMUSG00000025794
968,ENSMUSG00000014932
969,ENSMUSG00000001909
970,ENSMUSG00000068921
971,ENSMUSG00000058006
972,ENSMUSG00000027318
973,ENSMUSG00000059534
974,ENSMUSG00000061360
975,ENSMUSG00000049119
976,ENSMUSG00000022340
977,ENSMUSG00000045273
978,ENSMUSG00000040913
979,ENSMUSG00000028958
980,ENSMUSG00000009628
981,ENSMUSG00000022956
982,ENSMUSG00000098022
983,ENSMUSG00000010936
984,ENSMUSG00000031706
985,ENSMUSG00000086358
986,ENSMUSG00000118070
987,ENSMUSG00000078607
988,ENSMUSG00000110996
989,ENSMUSG00000055305
990,ENSMUSG00000020993
991,ENSMUSG00000018554
992,ENSMUSG00000005882
993,ENSMUSG00000030216
994,ENSMUSG00000041476
995,ENSMUSG00000078652
996,ENSMUSG00000039218
997,ENSMUSG00000030862
998,ENSMUSG00000031860
999,ENSMUSG00000041319
