Feature,Normalized.Dispersion
ENSMUSG00000100280,nan
ENSMUSG00000026124,nan
ENSMUSG00000045174,-0.6553251286647055
ENSMUSG00000037509,0.3464512369425097
ENSMUSG00000104002,-1.6169467340071866
ENSMUSG00000037503,5.3530610376614165
ENSMUSG00000026123,-0.7976163904776232
ENSMUSG00000102531,nan
ENSMUSG00000045216,-1.1979652218541066
ENSMUSG00000037470,-0.6650289586980181
ENSMUSG00000047180,1.9173797910171084
ENSMUSG00000037447,-0.8406807862993888
ENSMUSG00000010453,-1.102981295177318
ENSMUSG00000037432,5.86192799472808
ENSMUSG00000001143,1.038829336189755
ENSMUSG00000037408,1.0434546335824844
ENSMUSG00000001138,1.1109246617617459
ENSMUSG00000067653,-0.6436212473851677
ENSMUSG00000079610,-0.357989000891367
ENSMUSG00000026121,-0.348386929935538
ENSMUSG00000087589,0.26758965557826525
ENSMUSG00000046337,2.490791725046279
ENSMUSG00000061518,-1.082923306646738
ENSMUSG00000037351,-0.6210552056920947
ENSMUSG00000102416,nan
ENSMUSG00000026117,-0.9016984948191545
ENSMUSG00000026116,1.3944893806749012
ENSMUSG00000102930,nan
ENSMUSG00000050122,5.2836595775447295
ENSMUSG00000103603,nan
ENSMUSG00000026114,nan
ENSMUSG00000026113,2.0319630413418825
ENSMUSG00000026112,-0.8658885181624789
ENSMUSG00000026111,0.5086495530559708
ENSMUSG00000026110,-1.3143783142971504
ENSMUSG00000026090,2.6240987917222194
ENSMUSG00000060771,-1.5077798246460414
ENSMUSG00000037216,10.804421630511197
ENSMUSG00000026088,0.35795850744342494
ENSMUSG00000026087,-2.072919116401871
ENSMUSG00000061584,nan
ENSMUSG00000058407,0.8453138485571944
ENSMUSG00000026083,2.2061130993005094
ENSMUSG00000026082,-1.115980524330507
ENSMUSG00000037138,10.959491964814909
ENSMUSG00000087131,2.450970857510939
ENSMUSG00000048814,0.3034791048088497
ENSMUSG00000026080,-0.9188526516316736
ENSMUSG00000067604,nan
ENSMUSG00000026078,-1.3802154577223245
ENSMUSG00000026077,-1.6916812581027107
ENSMUSG00000073702,-0.9567609208487375
ENSMUSG00000003134,0.45243450716754124
ENSMUSG00000003135,-0.8349505399862078
ENSMUSG00000085894,-1.1149526901964568
ENSMUSG00000048234,-0.262087098338053
ENSMUSG00000050967,-1.2888707699878548
ENSMUSG00000097083,-0.9257723416347963
ENSMUSG00000057173,-0.3678854232533842
ENSMUSG00000026074,2.6820235077011523
ENSMUSG00000026073,0.2335087714171427
ENSMUSG00000097899,-0.45305170642550696
ENSMUSG00000026072,11.287917453005624
ENSMUSG00000070942,0.03219583934943176
ENSMUSG00000026068,nan
ENSMUSG00000026065,-0.9399956297783025
ENSMUSG00000026062,0.12191117030281429
ENSMUSG00000041945,-0.46533971572986965
ENSMUSG00000079588,0.08864401370849381
ENSMUSG00000100832,-0.6996843076343718
ENSMUSG00000101299,-0.6230725809173799
ENSMUSG00000060424,0.15616394535499095
ENSMUSG00000093436,-1.0863191520656192
ENSMUSG00000045515,-0.7654775477874866
ENSMUSG00000097063,-1.173043246144553
ENSMUSG00000099784,4.284998010764358
ENSMUSG00000060679,-2.1498683617464724
ENSMUSG00000041907,1.0784390128596784
ENSMUSG00000070939,-0.13243403244743546
ENSMUSG00000100269,-0.11354605216857357
ENSMUSG00000041878,5.365664176219411
ENSMUSG00000010290,-0.05473620082782952
ENSMUSG00000008136,-1.3800800957798318
ENSMUSG00000066877,-1.0701347688400877
ENSMUSG00000026051,3.416084550002053
ENSMUSG00000100764,nan
ENSMUSG00000100480,-0.3187562294708534
ENSMUSG00000057363,-1.752565426867547
ENSMUSG00000041763,-0.6117145425187652
ENSMUSG00000047343,nan
ENSMUSG00000026049,-0.6223616745864421
ENSMUSG00000026047,-0.18426847050559597
ENSMUSG00000041684,1.2842368270302869
ENSMUSG00000026048,-0.7759328339658611
ENSMUSG00000056870,1.388501370207732
ENSMUSG00000026043,13.872276403706397
ENSMUSG00000026042,2.163957299628909
ENSMUSG00000025995,-1.5737802336431006
ENSMUSG00000025993,0.052314590634512596
ENSMUSG00000041144,0.2839356327159358
ENSMUSG00000101337,6.664362115497227
ENSMUSG00000025986,0.4016213583905939
ENSMUSG00000100213,-0.09791469491548138
ENSMUSG00000099608,nan
ENSMUSG00000026109,0.023398418618578033
ENSMUSG00000100671,nan
ENSMUSG00000099924,0.47443850226809914
ENSMUSG00000099625,1.5728915013665352
ENSMUSG00000101799,nan
ENSMUSG00000045954,7.161662935248253
ENSMUSG00000026107,2.9252974750243275
ENSMUSG00000018417,0.01399263036319297
ENSMUSG00000062939,nan
ENSMUSG00000109599,-0.6196465013505738
ENSMUSG00000026104,6.702941745945312
ENSMUSG00000026103,2.117506818507513
ENSMUSG00000002881,-1.1689881929182844
ENSMUSG00000043015,-0.6927674218258697
ENSMUSG00000041439,0.045308989771682684
ENSMUSG00000026102,-1.4648071717104072
ENSMUSG00000041426,3.648845333018756
ENSMUSG00000043629,2.53202553104573
ENSMUSG00000026098,-0.9482119243868935
ENSMUSG00000026097,-0.9329629792410226
ENSMUSG00000026096,-0.9611699973342716
ENSMUSG00000026095,-1.3900208660537188
ENSMUSG00000096141,-0.8150714673019929
ENSMUSG00000026094,0.9623605235289915
ENSMUSG00000042807,-1.445550338783438
ENSMUSG00000025983,1.1859814101591308
ENSMUSG00000041303,-1.0239162257885592
ENSMUSG00000073678,-1.2490808146496064
ENSMUSG00000052331,1.5524881206048586
ENSMUSG00000101674,nan
ENSMUSG00000025982,3.705789555488305
ENSMUSG00000025981,0.663567366535268
ENSMUSG00000025980,-1.438461628480983
ENSMUSG00000073676,0.05063078126122083
ENSMUSG00000025979,60.065377984654674
ENSMUSG00000025978,1.516017745511881
ENSMUSG00000097649,-0.6228606389728466
ENSMUSG00000046994,0.266256748427812
ENSMUSG00000025977,nan
ENSMUSG00000038349,-0.1860899989877558
ENSMUSG00000038331,nan
ENSMUSG00000101429,3.2349195795490364
ENSMUSG00000038323,-0.8782324315760484
ENSMUSG00000048495,-0.9228701575122131
ENSMUSG00000025971,-1.2488651313092982
ENSMUSG00000038305,0.08470116700159165
ENSMUSG00000054770,-0.1468127665431469
ENSMUSG00000026039,4.74307097419011
ENSMUSG00000063558,-0.34191328502499335
ENSMUSG00000064294,3.9715278570080974
ENSMUSG00000038242,0.26525568538307986
ENSMUSG00000051223,2.1873909768873645
ENSMUSG00000026034,-0.5156498257241893
ENSMUSG00000026035,-0.7419496231909014
ENSMUSG00000026036,1.9273690206545557
ENSMUSG00000026037,0.16994874401300725
ENSMUSG00000085054,-0.01717841147855774
ENSMUSG00000038174,-0.29708578566883637
ENSMUSG00000026032,0.07689660564200745
ENSMUSG00000026031,2.4404067180335733
ENSMUSG00000026029,1.934709058006477
ENSMUSG00000026028,5.351866992110358
ENSMUSG00000026027,-0.7130786362990832
ENSMUSG00000038079,-0.28459106376673116
ENSMUSG00000097573,-0.2870980293490742
ENSMUSG00000079550,-1.1562581947743165
ENSMUSG00000026024,-0.33048037428317995
ENSMUSG00000026023,-0.26971908329224015
ENSMUSG00000041075,0.7393918808083916
ENSMUSG00000047361,0.4164744669760617
ENSMUSG00000026021,-0.8992897663147563
ENSMUSG00000026020,0.9317606864005872
ENSMUSG00000067336,0.35161544743464035
ENSMUSG00000041040,0.6194668158510274
ENSMUSG00000026018,-0.9355671161523395
ENSMUSG00000026019,-0.31759779657924064
ENSMUSG00000026017,-0.015603146734206746
ENSMUSG00000073664,2.1225882540965384
ENSMUSG00000049439,3.717560100285741
ENSMUSG00000026782,-1.2066807306333196
ENSMUSG00000026014,-0.11870348938509769
ENSMUSG00000026012,-0.6349280037100349
ENSMUSG00000026011,nan
ENSMUSG00000026009,nan
ENSMUSG00000085447,nan
ENSMUSG00000052062,0.5895026265868474
ENSMUSG00000100750,nan
ENSMUSG00000025969,1.0585072737118406
ENSMUSG00000100811,nan
ENSMUSG00000100426,nan
ENSMUSG00000040865,0.6049380047750066
ENSMUSG00000084799,-0.7532984174165684
ENSMUSG00000101599,-0.5690728475496599
ENSMUSG00000025968,-0.9409970413037845
ENSMUSG00000025967,-0.7134999119595881
ENSMUSG00000046856,nan
ENSMUSG00000027520,-0.40757109699633454
ENSMUSG00000025964,-0.6315431607694183
ENSMUSG00000025963,-0.10292169172900646
ENSMUSG00000025962,-0.4835628159889854
ENSMUSG00000025961,nan
ENSMUSG00000025959,1.1957219020059158
ENSMUSG00000101895,nan
ENSMUSG00000025958,0.9905445240701504
ENSMUSG00000025956,-1.187649363017637
ENSMUSG00000087213,-1.2484504400981584
ENSMUSG00000070871,-0.6762662134288621
ENSMUSG00000045005,0.7874455228602308
ENSMUSG00000051344,-0.4255763116535893
ENSMUSG00000044429,-1.308501036863009
ENSMUSG00000044816,10.45416283802613
ENSMUSG00000025950,-1.617332343797064
ENSMUSG00000025949,3.868675800439023
ENSMUSG00000025946,nan
ENSMUSG00000015222,0.07082701944200491
ENSMUSG00000073656,nan
ENSMUSG00000055567,51.74318923334326
ENSMUSG00000026005,1.9285703170367772
ENSMUSG00000026004,9.218493746744397
ENSMUSG00000026003,2.2395687555465758
ENSMUSG00000061816,-1.4429261222283862
ENSMUSG00000026000,-1.4663635935524915
ENSMUSG00000062209,141.97492003286044
ENSMUSG00000025997,-0.16493364116029738
ENSMUSG00000100815,nan
ENSMUSG00000053153,0.2897582258747049
ENSMUSG00000045648,-0.5842533862066257
ENSMUSG00000026196,1.4462253142845827
ENSMUSG00000050296,nan
ENSMUSG00000026192,0.020401203172739982
ENSMUSG00000026193,11.386502535169429
ENSMUSG00000073652,-1.3826034157317424
ENSMUSG00000101211,nan
ENSMUSG00000102123,nan
ENSMUSG00000039395,-0.5446031860745183
ENSMUSG00000026189,-1.2288187032877795
ENSMUSG00000026188,-1.6954422153500464
ENSMUSG00000026187,0.3862760675257168
ENSMUSG00000039372,2.3410187888512866
ENSMUSG00000039354,-0.1770955255837061
ENSMUSG00000110712,nan
ENSMUSG00000039342,nan
ENSMUSG00000046330,-1.0891652725287673
ENSMUSG00000039323,6.414207252657311
ENSMUSG00000026185,30.386604861867383
ENSMUSG00000100301,8.794307210269682
ENSMUSG00000101344,nan
ENSMUSG00000055322,1.8117877620050942
ENSMUSG00000006304,0.7216038034420712
ENSMUSG00000006299,-1.0595230894371392
ENSMUSG00000026179,-1.6155830061402947
ENSMUSG00000006301,2.579865422587665
ENSMUSG00000073650,0.016643373954456277
ENSMUSG00000026177,0.6817925679784709
ENSMUSG00000026176,2.7669107701946345
ENSMUSG00000026175,-0.14604878131134222
ENSMUSG00000033364,-0.42361791786437114
ENSMUSG00000026174,-0.7790282547675785
ENSMUSG00000026173,1.4763766972966152
ENSMUSG00000026135,-0.4671380858549474
ENSMUSG00000026172,1.3756707873586387
ENSMUSG00000026171,-1.4043752612282638
ENSMUSG00000033276,-0.2991598904581522
ENSMUSG00000033257,-0.8884970466633295
ENSMUSG00000026170,0.8322851976052419
ENSMUSG00000006542,-0.21182538627684638
ENSMUSG00000033227,6.005936164501518
ENSMUSG00000099472,0.6372616552445519
ENSMUSG00000026167,-0.7520493612463416
ENSMUSG00000089964,nan
ENSMUSG00000090071,-2.6681237630388286
ENSMUSG00000006546,nan
ENSMUSG00000047021,1.0880119458854955
ENSMUSG00000006538,1.2209974357101743
ENSMUSG00000026162,-0.8318404381738558
ENSMUSG00000026205,nan
ENSMUSG00000033159,-0.8167802060349406
ENSMUSG00000049339,-1.5852305032360037
ENSMUSG00000026197,-0.8773787788080426
ENSMUSG00000026198,0.3372342391692897
ENSMUSG00000033124,0.10887439614674681
ENSMUSG00000026199,-0.7214308795384802
ENSMUSG00000026200,3.6500693066170915
ENSMUSG00000026201,-0.7433590913820802
ENSMUSG00000026202,0.4821291009566464
ENSMUSG00000096094,nan
ENSMUSG00000026203,1.1065575153003449
ENSMUSG00000026204,0.782907143664744
ENSMUSG00000033061,1.0501897024355455
ENSMUSG00000026209,0.23952082347015882
ENSMUSG00000026208,2.8594434422414783
ENSMUSG00000026207,1.4778753430938631
ENSMUSG00000033021,-0.5522411831078283
ENSMUSG00000033007,-1.1841801256809823
ENSMUSG00000032997,0.28205790346395937
ENSMUSG00000026211,0.4610828994376472
ENSMUSG00000051703,0.7660856949129567
ENSMUSG00000032968,2.639844485663325
ENSMUSG00000026213,0.915095033851656
ENSMUSG00000006576,-1.4627510010517826
ENSMUSG00000026235,-1.0941820529138129
ENSMUSG00000032908,-0.7840210807289354
ENSMUSG00000026245,0.7044279448469734
ENSMUSG00000090486,nan
ENSMUSG00000012187,0.10468880924951028
ENSMUSG00000032883,-0.8325279749690535
ENSMUSG00000079470,0.8773008960800001
ENSMUSG00000047330,0.3863558812213452
ENSMUSG00000050711,2.1714586093040853
ENSMUSG00000054702,-1.419568525613888
ENSMUSG00000073643,-0.5442276892715614
ENSMUSG00000026248,-0.2801114034237785
ENSMUSG00000026249,1.2451956429963371
ENSMUSG00000101257,nan
ENSMUSG00000004364,-0.5090465760585218
ENSMUSG00000038608,-0.6241982473753508
ENSMUSG00000054976,-0.4752933884893492
ENSMUSG00000055980,0.6673963247858442
ENSMUSG00000022591,nan
ENSMUSG00000026142,14.985065879607133
ENSMUSG00000067158,1.9929206616227928
ENSMUSG00000079465,nan
ENSMUSG00000097564,nan
ENSMUSG00000026150,0.49586407398914684
ENSMUSG00000026159,3.649811216864456
ENSMUSG00000113880,-0.017440769943814938
ENSMUSG00000113973,nan
ENSMUSG00000038496,0.6213196786928796
ENSMUSG00000113267,nan
ENSMUSG00000101315,nan
ENSMUSG00000053161,nan
ENSMUSG00000026163,-1.7851239940019896
ENSMUSG00000045658,-1.431557519491878
ENSMUSG00000036766,0.5036060237711903
ENSMUSG00000026219,1.296463851242199
ENSMUSG00000073633,3.8031430457192235
ENSMUSG00000026220,4.755251782657479
ENSMUSG00000052477,nan
ENSMUSG00000072109,nan
ENSMUSG00000090252,nan
ENSMUSG00000070034,1.4703477017956754
ENSMUSG00000070031,0.950385351755282
ENSMUSG00000026222,1.4103857361121952
ENSMUSG00000052760,3.0175756234394533
ENSMUSG00000036707,-1.7069094297839786
ENSMUSG00000026223,-1.3305082528858578
ENSMUSG00000026224,-1.8478822854757142
ENSMUSG00000099767,-0.27144814045291815
ENSMUSG00000049608,nan
ENSMUSG00000026226,2.329180742606875
ENSMUSG00000026227,-0.4592708303290291
ENSMUSG00000026229,-0.9774099837670192
ENSMUSG00000062590,-0.8622463502417074
ENSMUSG00000079445,0.06759069823123559
ENSMUSG00000099644,2.1651305846110174
ENSMUSG00000026234,-1.3857881378209458
ENSMUSG00000073627,-0.7611631195859643
ENSMUSG00000026238,-0.07016345547988959
ENSMUSG00000026239,-0.8970692615505718
ENSMUSG00000026240,-1.5551046689908967
ENSMUSG00000026241,-1.3842750801047154
ENSMUSG00000053333,-0.5722575449849339
ENSMUSG00000026247,1.4888707443343567
ENSMUSG00000036480,11.013191244749041
ENSMUSG00000026254,-0.4136714233524338
ENSMUSG00000026255,0.5568294358000808
ENSMUSG00000048000,-0.8557939077935954
ENSMUSG00000079436,9.095149027427395
ENSMUSG00000026258,nan
ENSMUSG00000026259,-2.0299649698200555
ENSMUSG00000079434,-1.5045781467274766
ENSMUSG00000026288,-0.027990279163112565
ENSMUSG00000026289,0.02687707807742949
ENSMUSG00000056055,-0.5104066402669254
ENSMUSG00000070738,-1.0842156755919397
ENSMUSG00000101942,nan
ENSMUSG00000005501,0.22494042897257
ENSMUSG00000081984,-0.12150456407797743
ENSMUSG00000079429,0.7716735737217453
ENSMUSG00000044783,4.914789350171741
ENSMUSG00000026295,4.074030211213917
ENSMUSG00000062310,2.858254465143935
ENSMUSG00000100367,nan
ENSMUSG00000049866,0.3776559295561214
ENSMUSG00000036206,-0.8376104674925303
ENSMUSG00000099938,nan
ENSMUSG00000055013,-1.7256064347187896
ENSMUSG00000092627,nan
ENSMUSG00000067081,0.13733871147729151
ENSMUSG00000044337,8.608955102272166
ENSMUSG00000034432,-0.15464221638845335
ENSMUSG00000048126,4.679082675277801
ENSMUSG00000026303,2.053131314889196
ENSMUSG00000026305,-1.252569654992449
ENSMUSG00000034353,-1.3837411096527756
ENSMUSG00000034343,-1.4741536207641062
ENSMUSG00000026307,-0.9075942580323174
ENSMUSG00000049515,nan
ENSMUSG00000026308,-0.8688769452725815
ENSMUSG00000047443,-1.5101736558585626
ENSMUSG00000026309,-0.7474035633441111
ENSMUSG00000067071,0.8452157712452547
ENSMUSG00000055866,2.015567467212671
ENSMUSG00000034292,-0.3462340077550238
ENSMUSG00000026311,-0.07802131714832501
ENSMUSG00000100980,-1.4204001887691433
ENSMUSG00000007805,0.2157761423300693
ENSMUSG00000026313,-0.5347684598173152
ENSMUSG00000026260,0.34956176240938275
ENSMUSG00000073616,-1.125588165191439
ENSMUSG00000044055,-0.3483027025466184
ENSMUSG00000034220,-0.9897453603997995
ENSMUSG00000101995,-0.091945337957029
ENSMUSG00000034212,-0.8054828412633458
ENSMUSG00000047067,-1.722030895115165
ENSMUSG00000097251,1.4469855755208905
ENSMUSG00000026269,-0.766682845219757
ENSMUSG00000100632,nan
ENSMUSG00000026270,-1.2156106655525654
ENSMUSG00000026271,1.782428895870217
ENSMUSG00000014602,-0.11972757696468156
ENSMUSG00000101378,nan
ENSMUSG00000084989,nan
ENSMUSG00000047793,8.737994795301065
ENSMUSG00000026273,-1.2663917232217916
ENSMUSG00000101172,0.28010593909759895
ENSMUSG00000026274,-1.5627372628671639
ENSMUSG00000026275,-0.22919890845317328
ENSMUSG00000034107,nan
ENSMUSG00000034088,0.03124596825296204
ENSMUSG00000026276,0.9133399297629904
ENSMUSG00000034066,0.36176887001498653
ENSMUSG00000026277,-0.07279344218312979
ENSMUSG00000026278,-1.064213395844289
ENSMUSG00000026279,-0.7932842422812978
ENSMUSG00000026280,-0.37390737738798574
ENSMUSG00000026281,1.206522947830775
ENSMUSG00000026283,11.720483358258143
ENSMUSG00000073609,-0.46217533412106226
ENSMUSG00000034000,-0.9938099047814278
ENSMUSG00000026285,nan
ENSMUSG00000051185,-1.3548737308763246
ENSMUSG00000040710,-1.2878697944822475
ENSMUSG00000040693,nan
ENSMUSG00000097814,nan
ENSMUSG00000044768,-0.838831784403828
ENSMUSG00000040648,-1.806971350803363
ENSMUSG00000026333,-0.6559170802444377
ENSMUSG00000026335,1.2704154036643016
ENSMUSG00000089706,4.561239708563005
ENSMUSG00000100009,0.41571074419571574
ENSMUSG00000067028,-3.9703470652966284
ENSMUSG00000050840,-1.1900841713601837
ENSMUSG00000047496,-0.42203329195980344
ENSMUSG00000097482,-1.3489314139239639
ENSMUSG00000101214,1.6087604662989345
ENSMUSG00000056536,1.623518548788767
ENSMUSG00000026319,-1.4786759564263223
ENSMUSG00000026321,-0.25520139781684464
ENSMUSG00000099843,2.3011343443580223
ENSMUSG00000038866,-0.8248757799186195
ENSMUSG00000044340,0.35523195851464173
ENSMUSG00000057329,2.0230197976823305
ENSMUSG00000009905,1.4617383646732398
ENSMUSG00000009907,-0.14373992970147836
ENSMUSG00000067006,nan
ENSMUSG00000067001,nan
ENSMUSG00000026315,-1.3017971043936298
ENSMUSG00000026312,-0.8221487371234594
ENSMUSG00000047216,4.873924247642241
ENSMUSG00000038702,-0.6539379988294103
ENSMUSG00000070695,-1.696680872214683
ENSMUSG00000026374,-0.5275138940191544
ENSMUSG00000026377,0.7994225373462117
ENSMUSG00000064302,-1.254625173154292
ENSMUSG00000107722,3.3879722076566274
ENSMUSG00000026380,1.094895506132453
ENSMUSG00000048402,-0.8716342977755889
ENSMUSG00000097408,nan
ENSMUSG00000037035,-1.0250921046320824
ENSMUSG00000004451,-0.9585460256472099
ENSMUSG00000098447,0.9827238433443111
ENSMUSG00000098923,-1.3930158368319745
ENSMUSG00000101731,nan
ENSMUSG00000026383,2.4602856575309935
ENSMUSG00000026384,-0.4584191886337266
ENSMUSG00000036975,-0.4329177285271279
ENSMUSG00000026387,nan
ENSMUSG00000050777,15.53695198562591
ENSMUSG00000026385,0.32026207028408377
ENSMUSG00000026388,-0.06423889831798905
ENSMUSG00000026389,4.305912209136364
ENSMUSG00000036907,-1.2776477095503742
ENSMUSG00000026390,nan
ENSMUSG00000097881,-1.3108461169074366
ENSMUSG00000003721,-0.9225533546736387
ENSMUSG00000026339,-1.0572818407672933
ENSMUSG00000050534,-1.1669072530483209
ENSMUSG00000001674,0.22715169729816076
ENSMUSG00000036815,-0.9312274843949114
ENSMUSG00000026341,0.3709994724349677
ENSMUSG00000026342,0.009002017421136136
ENSMUSG00000026344,-0.18669077640296752
ENSMUSG00000049690,-1.0823216114984975
ENSMUSG00000036155,0.8465614028369716
ENSMUSG00000026347,0.6302553000269844
ENSMUSG00000102014,1.6523586162510955
ENSMUSG00000026349,1.1782856782838356
ENSMUSG00000051590,-1.0225615256955716
ENSMUSG00000036104,-0.9501721015388341
ENSMUSG00000036086,56.70981708965271
ENSMUSG00000099760,nan
ENSMUSG00000056211,3.7742696754258924
ENSMUSG00000026353,0.4135155129479702
ENSMUSG00000026354,-2.7469188290703475
ENSMUSG00000026355,0.32646356821989597
ENSMUSG00000026356,-0.03746936207862382
ENSMUSG00000045382,1.3117789427890083
ENSMUSG00000042581,-0.3190840049582693
ENSMUSG00000086825,7.018812901104113
ENSMUSG00000026399,4.336739914123082
ENSMUSG00000085526,nan
ENSMUSG00000026405,nan
ENSMUSG00000026409,0.18301626466623497
ENSMUSG00000046404,-0.7956110878061227
ENSMUSG00000042510,-1.7937420377410547
ENSMUSG00000042474,-0.9564728059408854
ENSMUSG00000016529,nan
ENSMUSG00000016528,1.8828706498383145
ENSMUSG00000016526,-0.6746434398800966
ENSMUSG00000026427,0.5629657698722113
ENSMUSG00000026430,-0.287533625054016
ENSMUSG00000042349,2.085019488401959
ENSMUSG00000102055,4.260873538509158
ENSMUSG00000026425,-0.23155566935412902
ENSMUSG00000055184,0.9043322608417931
ENSMUSG00000052688,3.428117242145611
ENSMUSG00000042268,nan
ENSMUSG00000042251,1.1467646881826312
ENSMUSG00000013275,4.572128348332204
ENSMUSG00000026433,2.87446596816753
ENSMUSG00000026434,1.372471885666662
ENSMUSG00000026435,2.5128368010133317
ENSMUSG00000026436,0.8712867214852799
ENSMUSG00000059149,-0.9544160388737138
ENSMUSG00000026437,-1.1824649595910375
ENSMUSG00000099874,-0.7330860488197054
ENSMUSG00000079330,-1.3415751581630893
ENSMUSG00000118219,-0.973707176368749
ENSMUSG00000042115,0.03092274229566496
ENSMUSG00000009772,3.2808768654646165
ENSMUSG00000042066,0.6045598238200555
ENSMUSG00000042046,2.1858355802555716
ENSMUSG00000097760,1.6211182668668005
ENSMUSG00000026439,-1.5949166139746573
ENSMUSG00000048174,2.249034445099567
ENSMUSG00000053024,0.35293176924480957
ENSMUSG00000026442,1.7950342809179969
ENSMUSG00000026443,-1.095839355199255
ENSMUSG00000054387,-0.17530640308830536
ENSMUSG00000026447,5.719656615131369
ENSMUSG00000101102,nan
ENSMUSG00000046062,0.9848685684574948
ENSMUSG00000041757,-0.2608486552250937
ENSMUSG00000101693,-0.6996499205910133
ENSMUSG00000070645,nan
ENSMUSG00000070644,-0.06276428613877086
ENSMUSG00000070643,-0.40414496829985486
ENSMUSG00000090553,1.0910221078853164
ENSMUSG00000102976,2.5125247395209027
ENSMUSG00000051998,nan
ENSMUSG00000026463,0.4825619957314778
ENSMUSG00000010311,-0.1926923499877152
ENSMUSG00000041577,3.806531707405207
ENSMUSG00000041559,19.475161023639814
ENSMUSG00000020423,-1.1065641028851854
ENSMUSG00000026450,nan
ENSMUSG00000064246,-0.5004997133739472
ENSMUSG00000042451,1.2823178483031283
