Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000041859,Mcm3,0.028817994769288535,-1.8261047917491608,0.0020362022911994113,0.10153813611955195,1.8261047917491608,0.0020362022911994113
ENSMUSG00000097934,6720483E21Rik,0.0028817994769288536,-1.1953386014148792,0.8521164687105027,0.004414701570415303,1.1953386014148792,0.8521164687105027
ENSMUSG00000025931,Paqr8,1.0893202022791066,-1.006863951304684,0.000237800441795293,2.194106680496405,1.006863951304684,0.000237800441795293
ENSMUSG00000041809,Efhc1,0.009605998256429512,-0.7359069827775828,0.972495726255657,0.013244104711245907,0.7359069827775828,0.972495726255657
ENSMUSG00000041779,Tram2,0.005763598953857707,-1.7099117742446381,0.3557481298415961,0.01765880628166121,1.7099117742446381,0.3557481298415961
ENSMUSG00000025933,Tmem14a,0.3438947375801765,-0.0473485704764538,1.0,0.3531761256332242,0.0473485704764538,1.0
ENSMUSG00000025934,Gsta3,0.021133196164144927,0.3282233546421329,0.9015717840002709,0.013244104711245907,-0.3282233546421329,0.9015717840002709
ENSMUSG00000028033,Kcnq5,0.3189191421134598,2.096576924406042,7.4499410189555505e-06,0.07063522512664484,-2.096576924406042,7.4499410189555505e-06
ENSMUSG00000041670,Rims1,0.4034519267700395,0.41381336487334663,0.5017088048824933,0.3001997067882406,-0.41381336487334663,0.5017088048824933
ENSMUSG00000100775,Gm29107,0.0028817994769288536,-0.19533860141487924,1.0,0.0,0.19533860141487924,1.0
ENSMUSG00000026158,Ogfrl1,1.556171717541581,-0.056232181954351645,0.9825294856365541,1.620195476342416,0.056232181954351645,0.9825294856365541
ENSMUSG00000026156,B3gat2,0.10374478116943874,-1.4495220896664083,0.0007470350949190721,0.2825409005065794,1.4495220896664083,0.0007470350949190721
ENSMUSG00000026155,Smap1,3.311187598991253,0.7488505356166139,0.039256188771269185,1.9733716019756402,-0.7488505356166139,0.039256188771269185
ENSMUSG00000026154,Sdhaf4,1.1796165858895442,0.1021463142956944,1.0,1.0992606910334104,-0.1021463142956944,1.0
ENSMUSG00000026153,Fam135a,0.4197821238059697,-0.049908161893316594,1.0,0.43264075390069967,0.049908161893316594,1.0
ENSMUSG00000026147,Col9a1,0.019211996512859025,-0.610376100693724,0.792390803299333,0.026488209422491815,0.610376100693724,0.792390803299333
ENSMUSG00000026141,Col19a1,0.0028817994769288536,-1.1953386014148792,0.8521164687105027,0.004414701570415303,1.1953386014148792,0.8521164687105027
ENSMUSG00000073725,Lmbrd1,1.4870085300952884,-0.16045959684638444,0.7740671445923375,1.664342492046569,0.16045959684638444,0.7740671445923375
ENSMUSG00000033569,Adgrb3,1.041290210996959,0.6120163206427238,0.16789400830227644,0.6798640418439565,-0.6120163206427238,0.16789400830227644
ENSMUSG00000048874,Phf3,0.6935530741142107,0.29128598011298357,0.6632635082038041,0.5650818010131587,-0.29128598011298357,0.6632635082038041
ENSMUSG00000026064,Ptp4a1,0.0009605998256429513,-1.1953386014148792,1.0,0.0,1.1953386014148792,1.0
ENSMUSG00000117310,Ptp4a1,0.0009605998256429513,-1.1953386014148792,1.0,0.0,1.1953386014148792,1.0
ENSMUSG00000026058,Khdrbs2,0.13448397559001318,0.35925025026275703,0.7119810279299733,0.10153813611955195,-0.35925025026275703,0.7119810279299733
ENSMUSG00000026134,Prim2,0.11527197907715414,0.26409301722241674,0.8471180677872565,0.09270873297872136,-0.26409301722241674,0.8471180677872565
ENSMUSG00000004768,Rab23,0.25648015344666797,0.06339566698528798,1.0,0.24280858637284164,-0.06339566698528798,1.0
ENSMUSG00000042215,Bag2,0.06532078814372068,-0.2567391460790236,0.9015717840002709,0.07504992669706015,0.2567391460790236,0.9015717840002709
ENSMUSG00000042197,Zfp451,0.49759070968304875,0.46670012232491676,0.4276763087042421,0.3575908272036395,-0.46670012232491676,0.4276763087042421
ENSMUSG00000042182,Bend6,0.7137256704527127,0.05841799083090282,1.0,0.6842787434143719,-0.05841799083090282,1.0
ENSMUSG00000026131,Dst,1.1479167916433268,-0.2192644406603609,0.6632184165781352,1.3376545758358367,0.2192644406603609,0.6632184165781352
ENSMUSG00000042111,Ccdc115,0.492787710554834,0.6403609463366855,0.20122694913321199,0.31344381149948647,-0.6403609463366855,0.20122694913321199
ENSMUSG00000026127,Imp4,0.3419735379288906,-0.20741143371545512,0.7571072582346292,0.39290843976696194,0.20741143371545512,0.7571072582346292
ENSMUSG00000026126,Ptpn18,0.13448397559001318,-1.009983559402962,0.025282970297079172,0.26929679579533344,1.009983559402962,0.025282970297079172
ENSMUSG00000100280,Gm28417,0.0,-3.780301102136036,0.18980419749964245,0.008829403140830605,3.780301102136036,0.18980419749964245
ENSMUSG00000026124,Cfc1,0.0009605998256429513,-1.1953386014148792,1.0,0.0,1.1953386014148792,1.0
ENSMUSG00000045174,Amer3,0.12679917698486956,0.10505633192284058,1.0,0.11478224083079787,-0.10505633192284058,1.0
ENSMUSG00000037509,Arhgef4,0.9932602197148116,-0.13411985941506774,0.8430109321644494,1.0904312878925797,0.13411985941506774,0.8430109321644494
ENSMUSG00000104002,Gm38336,0.003842399302571805,0.1265894934724825,1.0,0.0,-0.1265894934724825,1.0
ENSMUSG00000037503,Fam168b,1.9980476373373386,0.3847791524717262,0.48950744222853787,1.53190144493411,-0.3847791524717262,0.48950744222853787
ENSMUSG00000026123,Plekhb2,2.190167602465929,-0.07880685939504506,0.9279770593907575,2.317718324468034,0.07880685939504506,0.9279770593907575
ENSMUSG00000102531,1110002O04Rik,0.0009605998256429513,-1.1953386014148792,1.0,0.0,1.1953386014148792,1.0
ENSMUSG00000045216,Hs6st1,0.3823187306058946,0.2749813333651532,0.7348788974802402,0.31344381149948647,-0.2749813333651532,0.7348788974802402
ENSMUSG00000037470,Uggt1,0.42074272363161264,-0.031971315994730354,1.0,0.4282260523302843,0.031971315994730354,1.0
ENSMUSG00000047180,Neurl3,0.008645398430786561,-0.8734105065275175,0.814059846292158,0.013244104711245907,0.8734105065275175,0.814059846292158
ENSMUSG00000037447,Arid5a,0.15849897123108694,-0.31215226639762994,0.6778114168778848,0.19424686909827332,0.31215226639762994,0.6778114168778848
ENSMUSG00000010453,Kansl3,0.9010426364530882,0.39424052737664594,0.4917635640740435,0.6842787434143719,-0.39424052737664594,0.4917635640740435
ENSMUSG00000037432,Fer1l5,0.0009605998256429513,-2.780301102136036,0.37309050430672147,0.008829403140830605,2.780301102136036,0.37309050430672147
ENSMUSG00000001143,Lman2l,0.37943693112896576,-0.1358375896662185,0.8907097845774323,0.41498194761903845,0.1358375896662185,0.8907097845774323
ENSMUSG00000037408,Cnnm4,0.1162325789027971,-0.5125287772955796,0.4867486435532489,0.1633439581053662,0.5125287772955796,0.4867486435532489
ENSMUSG00000001138,Cnnm3,0.3583037349648208,-0.05783507766494522,1.0,0.3708349319148854,0.05783507766494522,1.0
ENSMUSG00000067653,Ankrd23,0.05187239058471937,0.0010586113886228432,1.0,0.04856171727456833,-0.0010586113886228432,1.0
ENSMUSG00000079610,Ankrd39,0.236307557108166,0.1680661294486412,0.9385228144986701,0.20749097380951922,-0.1680661294486412,0.9385228144986701
ENSMUSG00000026121,Sema4c,0.07300558674886429,0.2640930172224172,0.9075146685364633,0.057391120415398934,-0.2640930172224172,0.9075146685364633
ENSMUSG00000087589,D430040D24Rik,0.005763598953857707,-1.3879836793572755,0.5409720518624809,0.013244104711245907,1.3879836793572755,0.5409720518624809
ENSMUSG00000046337,Fam178b,0.005763598953857707,-2.9729461800784325,0.005653652850315933,0.04856171727456833,2.9729461800784325,0.005653652850315933
ENSMUSG00000061518,Cox5b,17.26390006645512,0.2929969346967205,0.565830593287846,14.135874428469798,-0.2929969346967205,0.565830593287846
ENSMUSG00000037351,Actr1b,2.2545277907840067,0.40196524950804435,0.43368562256126714,1.708489507750722,-0.40196524950804435,0.43368562256126714
ENSMUSG00000102416,4933424G06Rik,0.0019211996512859025,-0.6103761006937232,1.0,0.0,0.6103761006937232,1.0
ENSMUSG00000026117,Zap70,0.02209379598978788,0.06769580441891421,1.0,0.01765880628166121,-0.06769580441891421,1.0
ENSMUSG00000026116,Tmem131,0.9605998256429512,0.5051011167262118,0.30949900255245466,0.6754493402735413,-0.5051011167262118,0.30949900255245466
ENSMUSG00000102930,Gm38115,0.0,-3.1953386014148792,0.4917635640740435,0.004414701570415303,3.1953386014148792,0.4917635640740435
ENSMUSG00000050122,Vwa3b,0.004802999128214756,-1.1953386014148801,0.6995786661811462,0.008829403140830605,1.1953386014148801,0.6995786661811462
ENSMUSG00000103603,Gm37020,0.0009605998256429513,-1.1953386014148792,1.0,0.0,1.1953386014148792,1.0
ENSMUSG00000026114,Cnga3,0.0009605998256429513,-1.1953386014148792,1.0,0.0,1.1953386014148792,1.0
ENSMUSG00000026113,Inpp4a,0.9778906225045243,0.22017090671518497,0.7860340170367633,0.8387932983789075,-0.22017090671518497,0.7860340170367633
ENSMUSG00000026112,Coa5,0.6810652763808525,-0.23936322530687826,0.6559447426005511,0.803475685815585,0.23936322530687826,0.6559447426005511
ENSMUSG00000026111,Unc50,0.7502284638271449,0.20623283026352207,0.8196466902739951,0.6489611308510495,-0.20623283026352207,0.8196466902739951
ENSMUSG00000026110,Mgat4a,0.2612831525748827,0.6494910260613866,0.29112419058819544,0.1633439581053662,-0.6494910260613866,0.29112419058819544
ENSMUSG00000026090,2010300C02Rik,2.6867977123233344,1.6182170252062242,5.037303841336537e-07,0.8741109109422299,-1.6182170252062242,5.037303841336537e-07
ENSMUSG00000060771,Tsga10,0.08741458413350857,0.5208684325845283,0.6233527454449541,0.057391120415398934,-0.5208684325845283,0.6233527454449541
ENSMUSG00000037216,Lipt1,0.040345192677003955,0.23092615328721866,1.0,0.030902910992907116,-0.23092615328721866,1.0
ENSMUSG00000026088,Mitd1,0.1200749782053689,-0.5756106825330476,0.3547519043345814,0.1765880628166121,0.5756106825330476,0.3547519043345814
ENSMUSG00000026087,Mrpl30,2.6378071212155443,0.3985798585749173,0.43504039484606,2.0042745129685473,-0.3985798585749173,0.43504039484606
ENSMUSG00000061584,Lyg2,0.0019211996512859025,-0.6103761006937232,1.0,0.0,0.6103761006937232,1.0
ENSMUSG00000058407,Txndc9,0.9894178204122398,0.14206467398173242,0.9265025093104146,0.8961844187943064,-0.14206467398173242,0.9265025093104146
ENSMUSG00000026083,Eif5b,0.9125698343608036,0.09063261569607259,1.0,0.8564521046605686,-0.09063261569607259,1.0
ENSMUSG00000026082,Rev1,0.3880823295597523,0.7115519941936381,0.16072316139099238,0.23397918323201103,-0.7115519941936381,0.16072316139099238
ENSMUSG00000037138,Aff3,0.2574407532723109,0.29116126042058776,0.8869836718763954,0.20749097380951922,-0.29116126042058776,0.8869836718763954
ENSMUSG00000087131,Gm16152,0.004802999128214756,-1.1953386014148801,0.7052372756707765,0.008829403140830605,1.1953386014148801,0.7052372756707765
ENSMUSG00000048814,Lonrf2,1.3928697471822793,0.29068491496531024,0.6451256668544656,1.138993005167148,-0.29068491496531024,0.6451256668544656
ENSMUSG00000026080,Chst10,0.7233316687091422,0.041154016966421625,1.0,0.7019375496960331,-0.041154016966421625,1.0
ENSMUSG00000067604,Nms,0.0,-3.1953386014148792,0.4917635640740435,0.004414701570415303,3.1953386014148792,0.4917635640740435
ENSMUSG00000026078,Pdcl3,0.51103910724205,0.16221340320320343,0.9057137924973068,0.4547142617527762,-0.16221340320320343,0.9057137924973068
ENSMUSG00000026077,Npas2,0.08741458413350857,1.1582983531998199,0.14977164257130154,0.03531761256332242,-1.1582983531998199,0.14977164257130154
ENSMUSG00000073702,Rpl31,9.614643654860298,0.30999899298829403,0.5312775772154978,7.778704167071763,-0.30999899298829403,0.5312775772154297
ENSMUSG00000003134,Tbc1d8,0.315076742810888,0.466165454179269,0.4917635640740435,0.22514978009118042,-0.466165454179269,0.4917635640740435
ENSMUSG00000003135,Cnot11,0.414018524852112,0.4510244439704192,0.4761045851951969,0.3001997067882406,-0.4510244439704192,0.4761045851951969
ENSMUSG00000085894,Gm15832,0.028817994769288535,1.1738952082508387,0.4306428479442953,0.008829403140830605,-1.1738952082508387,0.4306428479442953
ENSMUSG00000048234,Rnf149,0.0768479860514361,-0.9847716154752217,0.07596011461954444,0.1500998533941203,0.9847716154752217,0.07596011461954444
ENSMUSG00000050967,Creg2,0.1556171717541581,0.19919324242932257,0.8972308081416019,0.13244104711245908,-0.19919324242932257,0.8972308081416019
ENSMUSG00000097083,D930019O06Rik,0.009605998256429512,1.2640930172224172,0.5728911066617373,0.0,-1.2640930172224172,0.5728911066617373
ENSMUSG00000057173,Rfx8,0.005763598953857707,-0.3879836793572755,1.0,0.004414701570415303,0.3879836793572755,1.0
ENSMUSG00000026074,Map4k4,0.7348588666168577,-0.40855388584002916,0.3432304497934244,0.9756490470617819,0.40855388584002916,0.3432304497934244
ENSMUSG00000026073,Il1r2,0.0028817994769288536,-1.1953386014148792,0.8521164687105027,0.004414701570415303,1.1953386014148792,0.8521164687105027
ENSMUSG00000097899,Gm16894,0.004802999128214756,-0.6103761006937232,1.0,0.004414701570415303,0.6103761006937232,1.0
ENSMUSG00000026072,Il1r1,0.009605998256429512,-2.7359069827775833,0.021270019602185105,0.06622052355622954,2.7359069827775833,0.021270019602185105
ENSMUSG00000070942,Il1rl2,0.004802999128214756,0.38962389930627683,0.8907097845774323,0.0,-0.38962389930627683,0.8907097845774323
ENSMUSG00000026068,Il18rap,0.0009605998256429513,-1.1953386014148792,1.0,0.0,1.1953386014148792,1.0
ENSMUSG00000026065,Slc9a4,0.1219961778566548,0.8046613985851199,0.3141965540993766,0.06622052355622954,-0.8046613985851199,0.3141965540993766
ENSMUSG00000026062,Slc9a2,0.07012378727193544,-0.44531685442322777,0.6485194320546888,0.09270873297872136,0.44531685442322777,0.6485194320546888
ENSMUSG00000041945,Mfsd9,0.04995119093343346,-0.5548809881020205,0.5994208113276274,0.07063522512664484,0.5548809881020205,0.5994208113276274
ENSMUSG00000079588,Tmem182,0.018251396687216072,-1.0433355079698305,0.4677618288964695,0.03531761256332242,1.0433355079698305,0.4677618288964695
ENSMUSG00000100832,Gm29260,0.013448397559001317,-0.28844800580636143,1.0,0.013244104711245907,0.28844800580636143,1.0
ENSMUSG00000101299,Gm28175,0.008645398430786561,1.1265894934724825,0.7238766125289438,0.0,-1.1265894934724825,0.7238766125289438
ENSMUSG00000060424,Pantr1,0.8616580436017273,-0.014123586753342993,1.0,0.8696962093718146,0.014123586753342993,1.0
ENSMUSG00000093436,Gm20646,0.03266039407186034,0.34898191480892926,0.8672193303785952,0.022073507852076513,-0.34898191480892926,0.8672193303785952
ENSMUSG00000045515,Pou3f3,0.5052755082881923,-0.2726205225011732,0.6168395532587749,0.6092288167173118,0.2726205225011732,0.6168395532587749
ENSMUSG00000097063,Pantr2,0.028817994769288535,-0.7005739096653016,0.5899584941428105,0.044147015704153025,0.7005739096653016,0.5899584941428105
ENSMUSG00000099784,Dalir,0.005763598953857707,-1.3879836793572755,0.5712254226734496,0.013244104711245907,1.3879836793572755,0.5712254226734496
ENSMUSG00000060679,Mrps9,0.7377406660937865,0.5335201914193741,0.28858476497113755,0.5076906805977598,-0.5335201914193741,0.28858476497113755
ENSMUSG00000041907,Gpr45,0.10182358151815284,0.0866967663489695,1.0,0.09270873297872136,-0.0866967663489695,1.0
ENSMUSG00000070939,Tgfbrap1,0.3602249346161067,-0.2554595938524511,0.6632184165781352,0.4282260523302843,0.2554595938524511,0.6632184165781352
ENSMUSG00000100269,Gm28782,0.003842399302571805,0.1265894934724825,1.0,0.0,-0.1265894934724825,1.0
ENSMUSG00000041878,8430432A02Rik,0.02209379598978788,0.8046613985851199,0.8658282502821739,0.008829403140830605,-0.8046613985851199,0.8658282502821739
ENSMUSG00000010290,AI597479,0.275692149959527,-0.09150279043034049,0.9672837284425192,0.29137030364740996,0.09150279043034049,0.9672837284425192
ENSMUSG00000008136,Fhl2,0.30066774542624375,0.7069647246979867,0.20628596406390495,0.1810027643870274,-0.7069647246979867,0.20628596406390495
ENSMUSG00000066877,Nck2,0.24687415519023848,0.45833664939029006,0.5021363980084304,0.1765880628166121,-0.45833664939029006,0.5021363980084304
ENSMUSG00000026051,Ecrg4,0.10086298169250987,0.2106537582609569,0.9805190715547588,0.08387932983789075,-0.2106537582609569,0.9805190715547588
ENSMUSG00000100764,Gm29155,0.0019211996512859025,-0.6103761006937232,1.0,0.0,0.6103761006937232,1.0
ENSMUSG00000100480,Gm29156,0.005763598953857707,0.6120163206427245,0.8908964279838656,0.0,-0.6120163206427245,0.8908964279838656
ENSMUSG00000057363,Uxs1,0.48318171229840445,0.7819413220850362,0.08855325814165543,0.2781261989361641,-0.7819413220850362,0.08855325814165543
ENSMUSG00000041763,Tpp2,0.4985513095086917,0.7609400211558017,0.10167548673793754,0.29137030364740996,-0.7609400211558017,0.10167548673793754
ENSMUSG00000047343,Mettl21c,0.0009605998256429513,-1.1953386014148792,1.0,0.0,1.1953386014148792,1.0
ENSMUSG00000026049,Tex30,0.11239017960022529,0.43937693450337534,0.660222207588203,0.07946462826747544,-0.43937693450337534,0.660222207588203
ENSMUSG00000026047,Poglut2,0.06532078814372068,-0.47913156741547125,0.6254672704396453,0.08829403140830605,0.47913156741547125,0.6254672704396453
ENSMUSG00000041684,Bivm,0.157538371405444,-0.2884480058063619,0.7121913985902087,0.189832167527858,0.2884480058063619,0.7121913985902087
ENSMUSG00000026048,Ercc5,0.39288532868796705,0.2943169392105487,0.7067956888090314,0.31785851306990176,-0.2943169392105487,0.7067956888090314
ENSMUSG00000056870,Gulp1,0.040345192677003955,-1.3540363474339379,0.04275133166118404,0.10153813611955195,1.3540363474339379,0.04275133166118404
ENSMUSG00000026043,Col3a1,0.026896795118002633,-3.4871047257919896,8.392058262719521e-12,0.3090291099290712,3.4871047257919896,8.392058262719521e-12
ENSMUSG00000026042,Col5a2,0.041305792502646904,-2.290495834455221,8.558115577588822e-07,0.2030762722391039,2.290495834455221,8.558115577588822e-07
ENSMUSG00000025995,Wdr75,0.31219494333395914,0.6615364564865225,0.24370280759444554,0.19424686909827332,-0.6615364564865225,0.24370280759444554
